Date time;Volume [mV];Light_Level [Ohms];Temperature-DHT [Celsius];Pressure [Hectopascal];Temperature-BMP [Celsius];Relative_Humidity [%];Air_Quality [Ohms];Carbon_Monoxide [Ohms];Nitrogen_Dioxide [Ohms]
10/7/2017 2:39;8.548.387.097;10220000;3.572.000.046;1.013.306.089;34.16;2.948.499.994;3.549.453.501;348.503.954;2.734.260.448
10/7/2017 2:44;8.693.548.387;10220000;3.570.000.076;1.013.253.842;34.115;2.949.499.998;3.550.421.585;3.493.906.847;2.743.833.721
10/7/2017 2:49;8.403.225.806;10220000;3.570.000.076;1.013.264.391;34.135;2.948.499.994;3.550.421.585;3.495.276.723;2.747.252.747
10/7/2017 2:54;8.048.387.097;10220000;3.568.500.042;1.013.178.987;34.085;2.948.999.996;3.550.421.585;349.938.108;2.747.252.747
10/7/2017 2:59;835.483.871;10220000;3.557.999.954;1.013.178.987;33.945;2.951.000.004;355.139.294;3.496.641.329;2.740.414.695
10/7/2017 3:04;8.435.483.871;10220000;3.549.500.008;1.013.206.618;33.985;2.960.000.038;3.551.878.618;3.512.402.859;275.207.458
10/7/2017 3:09;8.129.032.258;10220000;3.544.500.065;1.013.037.819;33.985;2.964.500.055;3.552.364.295;3.508.285.284;2.749.319.247
10/7/2017 3:14;8.209.677.419;10220000;3.540.500.145;1.013.007.677;33.915;296.300.005;3.557.706.748;3.519.278.732;2.761.029.412
10/7/2017 3:19;8.564.516.129;10220000;3.540.000.153;1.013.016.719;33.84;2.961.500.044;3.559.649.458;3.515.161.219;2.761.723.329
10/7/2017 3:24;1.485.483.871;10220000;3.532.999.992;1.012.995.117;33.745;2.967.000.065;3.560.135.135;3.533.266.581;2.772.887.852
10/7/2017 3:29;8.709.677.419;10220000;3.529.999.924;1.013.024.255;33.745;2.972.500.038;3.561.597.098;3.508.287.934;2.761.029.412
10/7/2017 3:34;8.903.225.806;10220000;3.528.999.939;101.302.325;33.695;2.971.000.061;3.565.495.667;3.521.341.493;2.766.580.747
10/7/2017 3:39;8.758.064.516;10220000;3.521.000.061;101.298.306;33.605;2.977.999.954;3.564.521.025;3.525.475.012;2.769.356.414
10/7/2017 3:44;8.193.548.387;10220000;3.520.000.076;1.012.982.558;33.475;2.978.499.947;3.567.444.951;3.523.412.251;276.796.858
10/7/2017 3:49;814.516.129;10220000;3.515.999.985;101.297.452;33.49;2.978.999.939;3.569.881.557;3.519.966.319;276.796.858
10/7/2017 3:54;8.241.935.484;10220000;3.514.999.962;101.290.067;33.44;2.979.499.931;3.569.881.557;3.517.903.557;2.769.356.414
10/7/2017 3:59;8.822.580.645;10220000;3.510.499.859;1.012.786.128;33.415;2.978.999.939;3.572.326.422;3.524.099.838;2.774.907.749
10/7/2017 4:04;8.209.677.419;10220000;3.509.999.847;1.012.779.095;33.38;2.979.999.924;3.573.304.368;3.525.475.012;2.774.907.749
10/7/2017 4:09;8.661.290.323;10220000;3.509.499.855;101.283.084;33.28;2.980.999.928;3.577.216.152;3.525.477.677;2.774.907.749
10/7/2017 4:14;8.483.870.968;10220000;3.509.499.855;1.012.742.421;33.325;2.980.999.928;3.577.216.152;3.530.306.779;277.700.492
10/7/2017 4:19;8.741.935.484;10220000;3.509.999.847;1.012.666.562;33.225;2.978.999.939;3.579.661.017;3.526.855.517;277.700.492
10/7/2017 4:24;8.548.387.097;10220000;3.502.999.954;1.012.575.129;33.245;2.979.999.924;358.015.165;3.533.067.788;278.399.549
10/7/2017 4:29;80;5872250;35;101.251.183;33.265;2.982.499.933;3.582.604.817;3.542.059.833;2.788.888.889
10/7/2017 4:34;8.451.612.903;3485250;3.498.000.031;1.012.523.887;33.205;2.974.999.943;3.586.529.884;3.539.293.462;2.788.888.889
10/7/2017 4:39;8.822.580.645;2129775;3.490.000.153;1.012.400.804;33.15;29.5;3.589.473.684;3.537.907.596;2.788.888.889
10/7/2017 4:44;9.177.419.355;1.290.265.476;3.490.000.153;1.012.340.519;33.11;2.951.000.004;3.589.473.684;3.546.217.431;2.789.593.143
10/7/2017 4:49;8.338.709.677;7.929.042.582;3.490.000.153;101.232.595;33.1;2.946.999.989;3.589.473.684;3.543.445.699;2.788.888.889
10/7/2017 4:54;8.725.806.452;4.948.379.494;3.490.000.153;1.012.253.608;33.055;29.5;3.589.473.684;3.537.222.705;2.788.888.889
10/7/2017 4:59;1.443.548.387;3.059.323.045;4.174.000.092;1.012.093.852;33;3.545.000.019;3.593.904.404;3.563.776.977;2.799.489.554
10/7/2017 5:04;9.274.193.548;1.729.562.007;3.481.499.958;1.012.120.478;32.985;2.959.000.034;3.599.319.728;354136.69;2.788.888.889
10/7/2017 5:09;8.677.419.355;1.088.536.207;3.479.999.924;1.012.087.321;32.96;2.958.500.032;3.599.813.707;3.544.138.632;2.789.593.143
10/7/2017 5:14;85;8.200.438.018;3.479.999.924;1.011.963.234;32.99;2.956.500.025;3.602.283.605;3.547.603.296;2.794.522.924
10/7/2017 5:19;864.516.129;7.504.561.716;3.479.999.924;1.011.937.612;32.995;2.954.500.017;3.599.813.707;3.551.067.961;2.802.973.978
10/7/2017 5:24;8.370.967.742;7.236.325.763;3.479.999.924;1.011.907.972;32.945;2.951.500.006;36.072.234;3.563.589.286;2.802.973.978
10/7/2017 5:29;8.677.419.355;6.019.981.087;3.479.999.924;1.011.917.015;32.935;29.5;360.771.738;356.011.114;2.802.973.978
10/7/2017 5:34;8.838.709.677;4.728.800.103;3.475.999.985;1.011.943.138;32.88;2.952.000.008;3.609.199.319;3.567.776.621;2.807.940.548
10/7/2017 5:39;8.741.935.484;3.655.435.777;3.475.499.992;1.011.790.918;32.905;2.956.000.023;361.019.065;3.577.550.686;2.815.035.649
10/7/2017 5:44;8.887.096.774;2.983.833.262;3.473.500.023;1.011.648.745;32.9;29.5;3.611.677.646;3.568.474.979;2.816.454.669
10/7/2017 5:49;8.080.645.161;2.567.808.486;3.470.500.069;1.011.526.667;32.86;2.953.500.013;3.609.199.319;3.575.458.375;2.817.164.179
10/7/2017 5:54;8.806.451.613;2.173.029.659;3.469.500.065;1.011.496.022;32.81;2.955.500.021;3.609.694.984;3.567.779.333;2.815.035.649
10/7/2017 5:59;8.241.935.484;1.811.678.709;3.470.000.076;1.011.509.587;32.805;2.957.000.027;3.609.199.319;356.707.828;2.812.197.609
10/7/2017 6:04;8.435.483.871;1.448.500.504;3.466.499.996;101.156.937;32.8;2.958.000.031;3.609.199.319;3.564.287.628;2.803.683.488
10/7/2017 6:09;8.596.774.194;1.244.438.508;3.470.500.069;1.011.625.636;32.845;295.250.001;3.609.199.319;3.574.757.321;2.812.907.119
10/7/2017 6:14;8.870.967.742;1.130.807.468;3.468.500.042;1.011.621.617;32.76;2.951.500.006;3.610.686.315;3.578.950.096;2.816.454.669
10/7/2017 6:19;885.483.871;9.394.453.516;3.462.999.916;1.011.587.958;32.81;2.958.500.032;3.609.199.319;3.577.556.142;2.817.164.179
10/7/2017 6:24;9.451.612.903;8.067.687;3.461.499.882;1.011.543.246;32.765;2.951.500.006;361.118.198;3.584.558.649;2.817.164.179
10/7/2017 6:29;9.048.387.097;7.108.851.959;3.462.999.916;101.154.827;32.765;2.949.499.998;3.611.677.646;3.578.257.211;2.817.164.179
10/7/2017 6:34;8.419.354.839;6.211.946.491;3.461.999.893;1.011.523.653;32.75;29.5;361.564.297;3.580.354.962;2.817.164.179
10/7/2017 6:39;1.509.677.419;567.924.793;3.463.999.939;1.011.525.663;32.71;2.944.999.981;3.617.625.632;3.608.593.808;2.825.768.949
10/7/2017 6:44;8.596.774.194;5.365.543.712;3.459.999.847;1.011.478.439;32.745;2.947.999.992;3.618.616.963;358.525.699;2.817.164.179
10/7/2017 6:49;8.870.967.742;4.893.062.815;3.462.999.916;1.011.416.144;32.79;2.939.999.962;3.621.102.068;3.592.267.681;2.817.164.179
10/7/2017 6:54;8.451.612.903;4.275.916.466;3.459.999.847;1.011.284.521;32.78;2.941.999.969;3.620.604.708;3.589.466.149;2.817.164.179
10/7/2017 6:59;9.290.322.581;406.670.789;346.099.987;1.011.317.678;32.85;2.939.999.962;3.620.107.348;3.602.824.892;282.788.655
10/7/2017 7:04;9.048.387.097;4.099.767.778;3.461.999.893;1.011.423.178;32.825;2.941.499.968;3.622.594.148;3.606.341.197;28.293.162
10/7/2017 7:09;8.274.193.548;4.186.694.408;3.459.999.847;101.135.385;32.8;2.938.999.958;3.619.112.628;3.598.599.254;28.293.162
10/7/2017 7:14;8.741.935.484;4.029.338.229;3.460.499.859;1.011.297.081;32.845;2.938.999.958;3.619.112.628;3.602.118.319;2.830.745.849
10/7/2017 7:19;8.483.870.968;3.810.538.723;3.461.499.882;1.011.215.193;32.825;2.933.999.939;3.620.107.348;3.603.525.945;2.831.460.674
10/7/2017 7:24;8.467.741.935;3.632.080.592;3.463.999.939;1.011.213.184;32.895;2.930.499.992;3.619.112.628;3.614.817.313;2.831.460.674
10/7/2017 7:29;8.629.032.258;3.346.987.652;3.474.000.015;1.011.261.412;32.935;2.922.000.046;3.619.112.628;3.609.871.302;2.831.460.674
10/7/2017 7:34;9.790.322.581;3.126.406.122;3.467.000.008;1.011.285.024;32.87;2.927.499.962;3.619.112.628;3.606.341.197;2.831.460.674
10/7/2017 7:39;9.177.419.355;3.112.026.002;3.476.999.969;1.011.310.645;32.935;2.917.000.065;3.618.616.963;3.606.341.197;2.832.901.073
10/7/2017 7:44;8.241.935.484;3.085.191.456;3.478.499.947;1.011.267.441;33;2.919.500.055;3.615.147.304;3.608.460.916;2.832.901.073
10/7/2017 7:49;9.161.290.323;3.118.779.901;3.478.499.947;1.011.308.133;32.97;2.917.500.067;3.613.164.642;3.609.164.729;283.650.207
10/7/2017 7:54;9.709.677.419;3.179.600.764;3.479.999.924;1.011.365.907;32.935;2.915.500.059;3.609.199.319;3.600.713.437;2.832.180.874
10/7/2017 7:59;1.017.741.935;3.154.220.569;3.479.499.931;1.011.327.224;32.97;2.918.500.071;3.609.199.319;360.705.329;2.831.460.674
10/7/2017 8:04;914.516.129;2.998.240.144;3.480.999.947;1.011.231.269;33.025;2.917.000.065;3.609.199.319;3.609.164.729;2.831.460.674
10/7/2017 8:09;8.838.709.677;2.804.433.161;3.487.000.084;1.011.183.544;33.005;2.913.500.052;3.609.199.319;3.605.640.144;2.831.460.674
10/7/2017 8:15;9.483.870.968;2.723.102.104;3.483.500.004;1.011.181.534;32.985;2.915.000.057;3.609.199.319;3.609.164.729;2.831.460.674
10/7/2017 8:20;1.483.870.968;2.656.271.527;3.484.500.027;1.011.204.643;33.035;2.918.500.071;3.609.199.319;3.634.129.646;2.843.764.039
10/7/2017 8:25;9.935.483.871;2.528.400.226;3.488.000.107;1.011.270.455;33.02;2.916.000.061;360.771.738;360.000.688;2.831.460.674
10/7/2017 8:30;9.419.354.839;2.440.746.537;3.487.000.084;1.011.219.715;32.995;2.912.500.048;3.601.295.646;360.000.688;2.831.460.674
10/7/2017 8:35;9.758.064.516;2.393.995.157;3.487.500.095;1.011.264.929;33.075;2.918.500.071;3.600.801.666;3.604.229.758;2.831.460.674
10/7/2017 8:40;8.967.741.935;2.361.104.201;3.490.000.153;1.011.189.572;33.17;2.915.000.057;3.599.813.707;3.604.933.571;2.831.460.674
10/7/2017 8:45;9.274.193.548;2.231.826.699;3.490.000.153;1.011.109.694;33.14;2.915.500.059;3.599.319.728;3.604.933.571;2.831.460.674
10/7/2017 8:50;1.040.322.581;2.156.165.293;3.493.000.107;1.010.988.119;33.17;2.926.500.044;3.599.319.728;3.604.243.542;2.831.460.674
10/7/2017 8:55;8.790.322.581;2.045.402.594;3.490.000.153;101.077.712;33.095;2.921.500.053;3.599.319.728;3.597.191.628;2.831.460.674
10/7/2017 9:00;8.548.387.097;1.937.004.137;3.490.000.153;10.105.405;33.025;2.931.999.931;3.600.307.687;3.596.490.559;2.831.460.674
10/7/2017 9:05;8.709.677.419;1.919.621.437;3.490.000.153;1.010.654.038;33.05;2.935.999.947;3.601.295.646;3.595.080.189;2.830.745.849
10/7/2017 9:10;9.080.645.161;1.887.059.396;3.490.000.153;1.010.739.944;33.135;2.935.499.945;3.599.319.728;3.588.762.336;2.819.308.653
10/7/2017 9:15;885.483.871;1.915.442.823;3.489.500.141;1.010.818.817;33.13;2.932.999.935;3.599.319.728;3.583.153.783;2.817.164.179
10/7/2017 9:20;8.983.870.968;1.897.435.667;3.490.000.153;1.010.794.703;33.155;2.929.999.924;3.596.365.915;3.583.153.783;2.817.164.179
10/7/2017 9:25;8.612.903.226;1.823.254.397;3.490.500.145;1.010.771.594;33.055;2.931.999.931;3.593.904.404;3.590.164.474;2.817.164.179
10/7/2017 9:30;864.516.129;1.733.035.323;3.490.000.153;1.010.796.211;33.1;2.929.999.924;35.929.198;3.586.659.128;2.817.164.179
10/7/2017 9:35;8.306.451.613;1.634.341.986;3.490.000.153;1.010.816.306;33.045;2.937.499.952;3.594.396.706;3.587.360.197;2.817.164.179
10/7/2017 9:40;864.516.129;1.538.513.507;3.490.500.145;1.010.822.334;33.06;2.940.999.956;3.594.396.706;3.586.659.128;2.817.164.179
10/7/2017 9:45;8.177.419.355;149.310.067;3.482.999.992;1.010.857.501;33.125;2.947.999.992;3.587.511.151;3.576.860.529;2.817.164.179
10/7/2017 9:50;8.112.903.226;1.452.576.497;3.489.500.141;1.010.843.936;33.135;2.948.999.996;3.579.661.017;3.562.203.452;2.812.197.609
10/7/2017 9:55;1.390.322.581;148.161.166;3.495.000.076;1.010.874.079;33.16;2.956.500.025;3.574.282.314;3.562.314.996;2.810.805.162
10/7/2017 10:00;1.053.225.806;1.565.225.515;3.498.000.031;10.108.997;33.22;2.962.000.046;3.570.859.503;3.529.635.353;2.793.119.671
10/7/2017 10:05;8.725.806.452;1.601.932.275;3.497.500.038;1.010.873.074;33.105;2.962.000.046;3.571.348.476;3.517.221.285;2.788.189.832
10/7/2017 10:10;8.709.677.419;1.552.826.736;3.493.500.099;1.010.823.339;33.035;2.951.499.987;3.579.661.017;3.533.758.041;2.801.565.469
10/7/2017 10:15;9.080.645.161;1.517.679.994;3.496.500.053;1.010.866.041;33.09;2.964.500.027;3.579.172.044;3.522.034.411;2.802.973.978
10/7/2017 10:20;8.677.419.355;1.491.159.785;3.500.499.992;1.010.843.434;33.18;2.969.500.074;357.526.026;3.524.110.498;2.802.973.978
10/7/2017 10:25;8.919.354.839;1.442.328.076;3.509.999.847;1.010.755.518;33.17;2.960.000.038;357.037.053;3.519.284.062;2.795.227.179
10/7/2017 10:30;8.838.709.677;1.408.510.738;3.509.999.847;1.010.608.321;33.185;2.960.000.038;3.569.881.557;3.519.281.397;2.790.297.398
10/7/2017 10:35;8.919.354.839;1.364.153.363;3.509.999.847;1.010.526.936;33.155;296.300.005;3.567.932.272;3.521.344.159;2.789.593.143
10/7/2017 10:40;8.870.967.742;1.327.660.178;3.510.499.859;1.010.415.911;33.225;2.959.000.034;3.564.033.704;351.446.827;2.788.888.889
10/7/2017 10:45;8.580.645.161;128.828.394;3.512.999.916;1.010.410.887;33.29;2.952.000.008;3.565.982.988;3.519.289.392;2.788.888.889
10/7/2017 10:50;85;1.268.383.085;3.515.999.985;1.010.384.261;33.295;2.951.500.006;3.563.546.383;3.516.536.362;2.788.888.889
10/7/2017 10:55;8.516.129.032;1.279.564.024;3.523.000.031;101.031.644;33.215;29.5;3.562.084.419;3.516.528.382;2.788.888.889
10/7/2017 11:00;8.693.548.387;1.269.032.878;3.520.500.069;1.010.292.326;33.205;29.5;3.557.706.748;3.502.118.196;278.399.549
10/7/2017 11:05;85;1.259.734.355;3.526.999.969;1.010.280.771;33.27;29.5;3.552.364.295;3.491.859.938;2.774.907.749
10/7/2017 11:10;8.774.193.548;1.377.482.677;3.530.999.947;1.010.271.728;33.23;2.941.999.969;3.553.821.328;3.491.177.635;2.774.907.749
10/7/2017 11:15;885.483.871;1.603.008.418;3.530.499.935;1.010.279.766;33.22;2.939.999.962;3.545.581.163;347.007.338;2.765.192.913
10/7/2017 11:20;8.483.870.968;1.919.528.823;3.529.999.924;1.010.295.842;33.155;2.946.999.989;3.540.740.741;3.464.651.532;2.761.723.329
10/7/2017 11:25;8.370.967.742;2.118.125.027;3.518.500.023;1.010.309.909;33.085;2.957.000.027;3.540.740.741;3.468.039.536;2.766.580.747
10/7/2017 11:30;8.193.548.387;1.961.680.212;3.510.499.859;1.010.324.478;33.02;2.973.500.023;3.540.740.741;3.476.190.536;2.774.907.749
10/7/2017 11:35;1.472.580.645;1.769.456.575;351.099.987;1.010.340.052;33.085;2.979.999.924;3.542.192.867;3.503.591.502;2.784.021.477
10/7/2017 11:40;8.516.129.032;1.805.691.986;3.511.999.893;1.010.391.294;33.12;2.978.499.947;3.540.740.741;3.471.435.352;2.773.519.915
10/7/2017 11:45;8.596.774.194;1.738.444.875;3.513.999.939;1.010.362.156;33.15;2.972.500.038;3.535.916.589;3.466.013.504;2.769.356.414
10/7/2017 11:50;8.387.096.774;1.714.260.171;3.517.000.008;1.010.352.611;33.14;2.976.999.969;3.535.434.174;3.468.727.032;2.772.825.998
10/7/2017 11:55;8.935.483.871;1.766.168.625;3.520.500.069;1.010.334.023;33.165;2.975.499.992;3.540.264.834;3.478.250.497;2.781.199.262
10/7/2017 12:00;8.951.612.903;1.687.481.269;3.513.499.928;1.010.306.392;33.14;2.980.999.928;3.531.095.675;3.459.234.893;2.770.050.331
10/7/2017 12:05;8.661.290.323;1.708.932.413;3.515.499.973;1.010.283.283;33.155;2.979.999.924;3.527.726.863;3.451.805.139;2.761.029.412
10/7/2017 12:10;8.903.225.806;1.692.570.321;3.513.499.928;10.102.446;33.135;2.984.999.943;3.522.438.103;3.445.732.119;2.761.029.412
10/7/2017 12:15;8.193.548.387;1.477.031.335;3.522.500.038;1.010.250.628;33.19;2.975.999.985;3.520.997.324;3.442.357.091;275.414.108
10/7/2017 12:20;1.279.032.258;1.373.094.418;3.526.499.996;1.010.221.993;33.305;2.968.500.052;3.512.371.983;3.426.910.681;2.743.833.721
10/7/2017 12:25;114.516.129;1.347.776.825;3.532.499.981;1.010.180.798;33.355;2.965.000.057;3.511.892.797;3.419.542.639;2.734.944.253
10/7/2017 12:30;8.612.903.226;1.361.052.706;3.537.000.084;1.010.179.793;33.39;296.050.004;3.510.460.048;3.414.857.143;2.733.576.642
10/7/2017 12:35;8.612.903.226;1.337.368.879;3.547.500.038;1.010.138.598;33.55;29.5;3.505.684.218;3.422.220.065;2.733.576.642
10/7/2017 12:40;8.193.548.387;1.369.628.856;3.549.000.015;101.007.128;33.425;2.948.999.996;3.503.296.303;3.416.200.946;2.730.861.314
10/7/2017 12:45;885.483.871;1.283.309.755;3.546.500.053;1.010.034.606;33.49;29.5;3.502.341.137;3.406.191.124;27200
10/7/2017 12:50;8.370.967.742;1.265.900.103;3.556.499.901;1.010.062.237;33.605;2.943.499.975;3.502.341.137;3.407.522.216;2.719.326.087
10/7/2017 12:55;8.387.096.774;1.293.086.526;3.559.999.886;1.010.093.887;33.63;2.941.499.968;349.853.323;3.400.192.351;2.707.869.565
10/7/2017 13:00;8.596.774.194;1.332.733.209;3.562.499.905;1.010.057.213;33.665;2.937.499.952;3.501.865.149;3.398.199.508;2.706.521.739
10/7/2017 13:05;8.935.483.871;115.475.059;3.567.000.008;101.003.762;33.63;2.933.499.937;3.493.297.357;3.389.568.888;2.706.521.739
10/7/2017 13:10;1.120.967.742;1.401.700.203;3.567.500.019;1.009.948.197;33.56;2.937.499.952;3.492.821.369;340.493.659;2.710.575.056
10/7/2017 13:15;1.270.967.742;1.140.162.307;3.563.499.928;100.992.559;33.625;2.941.999.969;3.492.346.967;3.402.974.348;2.708.577.699
10/7/2017 13:20;9.516.129.032;1.143.821.212;3.569.500.046;1.009.895.448;33.65;2.939.999.962;3.488.077.351;3.386.257.549;2.707.195.652
10/7/2017 13:25;8.177.419.355;1.149.767.601;3.577.999.954;1.009.839.684;33.635;2.930.999.928;3.492.821.369;339554.49;2.712.586.957
10/7/2017 13:30;8.935.483.871;1.057.088.907;3.575.499.992;1.009.835.162;33.615;2.935.499.945;3.491.872.565;3.388.904.607;2.706.521.739
10/7/2017 13:35;8.532.258.065;1.035.018.254;3.579.999.924;1.009.797.986;33.72;2.927.499.962;349.044.936;3.379.637.357;2.699.831.267
10/7/2017 13:40;8.806.451.613;1.061.883.112;3.586.000.061;1.009.757.796;33.705;2.921.500.053;3.491.872.565;339.089.745;2.705.852.692
10/7/2017 13:45;8.629.032.258;1.058.968.196;3.587.000.084;1.009.713.084;33.62;2.928.499.947;3.483.333.333;3.374.340.737;2.693.140.794
10/7/2017 13:50;8.774.193.548;9.652.752.155;3.590.500.145;1.009.705.046;33.715;292.300.005;3.482.387.687;3.369.725.898;2.693.140.794
10/7/2017 13:55;8.258.064.516;907.380.816;3.593.500.099;1.009.667.871;33.62;2.933.999.996;347.813.228;3.362.491.422;2.687.162.689
10/7/2017 14:00;8.596.774.194;8.547.049.384;3.598.000.031;1.009.685.454;33.68;2.947.999.992;3.473.876.872;335.853.087;2.680.520.349
10/7/2017 14:05;90;8.546.939.433;36;1.009.717.104;33.695;29.5;3.473.876.872;3.349.992.795;2.679.196.643
10/7/2017 14:10;8.693.548.387;8.604.606.649;3.603.999.939;1.009.731.672;33.725;2.944.499.979;346.916.435;3.351.308.819;267.853.717
10/7/2017 14:15;8.387.096.774;8.454.930.935;3.609.999.847;1.009.709.568;33.81;2.939.999.962;3.466.336.836;3.353.281.618;267.853.717
10/7/2017 14:20;8.774.193.548;8.174.192.312;3.618.000.031;1.009.721.625;33.925;2.938.999.958;3.466.336.836;3.346.076.897;2.671.942.446
10/7/2017 14:25;8.451.612.903;7.906.903.326;3.621.500.053;1.009.681.435;33.895;2.932.999.935;3.464.451.827;3.343.444.835;2.666.666.667
10/7/2017 14:30;7.983.870.968;7.662.158.795;3.629.999.924;1.009.665.861;33.955;2.929.999.924;346.304.276;3.336.901.823;2.666.666.667
10/7/2017 14:35;8.548.387.097;8.162.590.885;3.631.499.958;1.009.648.278;34.05;2.926.999.969;3.455.997.422;3.328.430.316;2.664.702.381
10/7/2017 14:40;8.467.741.935;891.221.252;3.638.000.107;1.009.563.376;34.035;2.924.000.015;344.990.857;3.314.768.523;2.656.845.238
10/7/2017 14:45;8.516.129.032;1.012.833.894;3.640.000.153;1.009.512.133;34.075;2.925.999.985;3.446.631.632;3.308.923.949;2.653.571.429
10/7/2017 14:50;1.501.612.903;1.257.295.638;3.637.500.095;1.009.537.252;33.955;2.932.499.933;3.445.695.364;3.334.469.498;2.668.715.997
10/7/2017 14:55;8.822.580.645;1.354.713.929;3.624.000.015;1.009.544.788;33.735;2.945.499.983;3.445.695.364;3.295.987.087;2.653.571.429
10/7/2017 15:00;8.806.451.613;1.144.288.543;3.623.500.023;1.009.559.859;33.895;2.948.999.996;3.445.695.364;3.295.342.542;2.653.571.429
10/7/2017 15:05;8.661.290.323;9.560.260.829;3.630.499.935;1.009.558.855;33.985;2.939.999.962;3.445.695.364;3.307.632.455;2.653.571.429
10/7/2017 15:10;8.435.483.871;8.021.364.058;363.900.013;1.009.519.669;33.965;2.939.999.962;3.442.895.846;330.762.759;264.642.031
10/7/2017 15:15;8.919.354.839;7.003.574.564;3.647.000.046;1.009.493.545;34.17;2.931.499.977;3.440.562.914;3.307.630.022;2.640.569.395
10/7/2017 15:20;9.274.193.548;6.452.005.828;3.656.499.901;100.947.546;34.33;2.916.500.063;3.436.363.636;3.288.269.426;2.631.532.521
10/7/2017 15:25;8.548.387.097;7.560.768.919;3.663.999.939;1.009.453.355;34.33;2.910.000.038;3.431.713.171;3.256.840.102;2.616.763.777
10/7/2017 15:30;8.209.677.419;8.727.210.585;3.669.500.065;1.009.369.961;34.435;2.908.000.031;3.426.599.192;3.251.729.224;2.612.931.742
10/7/2017 15:35;8.532.258.065;1.150.727.211;3.667.500.019;1.009.413.667;34.295;2.913.500.052;3.422.891.078;3.260.034.073;2.618.700.106
10/7/2017 15:40;7.758.064.516;1.317.644.238;3.659.499.855;1.009.415.677;34.105;2.925.999.985;3.417.792.422;3.270.260.557;2.626.377.716
10/7/2017 15:45;8.483.870.968;1.259.874.629;3.651.499.977;1.009.394.577;34.045;2.938.999.958;3.417.792.422;3.265.779.928;2.627.659.574
10/7/2017 15:50;8.370.967.742;1.050.963.646;3.657.499.886;1.009.441.801;34.245;2.937.499.952;3.417.792.422;3.265.137.789;2.627.659.574
10/7/2017 15:55;8.548.387.097;8.501.571.978;3.659.499.855;1.009.514.143;34.24;2.935.999.947;3.417.792.422;3.265.777.537;2.615.481.919
10/7/2017 16:00;8.274.193.548;7.685.868.067;3.664.999.962;1.009.521.176;34.325;2.929.999.924;3.416.868.443;324.854.001;2.604.021.923
10/7/2017 16:05;8.596.774.194;6.662.610.981;3.671.500.053;1.009.493.545;34.38;2.923.500.023;3.415.482.474;3.233.325.749;2.591.396.095
10/7/2017 16:10;8.451.612.903;5.607.891.683;3.684.500.008;1.009.452.853;34.71;2.911.000.032;3.409.014.621;321.938.138;2.574.443.567
10/7/2017 16:15;785.483.871;4.864.170.393;3.707.499.886;1.009.413.667;35.05;2.924.500.027;3.408.552.632;3.193.589.537;2.553.329.558
10/7/2017 16:20;8.548.387.097;5.120.420.586;3.721.499.977;1.009.384.027;35.145;2.907.000.027;3.407.631.687;3.175.465.617;2.537.969.937
